,Item_Weight,Item_Visibility,Item_MRP,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales
407,10.8,0.048143292,1,23,0,2,Supermarket Type1,690.4346
408,16.7,0.022047313,2,33,2,0,Supermarket Type1,1890.2062
409,18.85,0.090427268,2,35,1,0,Supermarket Type3,3195.84
410,15.15,0.027779254,3,23,0,2,Supermarket Type1,1504.708
411,10.5,0.0,4,22,0,0,Grocery Store,711.0744
412,17.6,0.008033611,3,11,1,0,Supermarket Type2,4311.055
413,19.35,0.033088472,3,23,0,2,Supermarket Type1,521.3214
414,15.7,0.160663021,1,23,0,2,Supermarket Type1,829.5868
415,18.1,0.178975721,3,13,0,1,Supermarket Type1,1571.288
416,10.195,0.017627888,4,16,0,1,Supermarket Type1,2403.538
417,10.6,0.0194158,1,35,0,2,Grocery Store,83.8908
418,6.655,0.016993225,4,18,0,1,Supermarket Type1,844.2344
419,19.0,0.027139013,2,13,0,1,Supermarket Type1,2940.1728
420,7.075,0.03777249,2,22,0,0,Grocery Store,291.6204
421,13.15,0.036746479,3,18,0,1,Supermarket Type1,3259.7568
422,20.1,0.022460102,4,21,1,2,Supermarket Type1,3415.554
423,20.35,0.0,4,11,1,0,Supermarket Type2,5624.6784
424,18.85,0.05213575,4,21,1,2,Supermarket Type1,6687.961
425,16.35,0.062508438,4,21,1,2,Supermarket Type1,5642.655
426,11.3,0.007309544,4,11,1,0,Supermarket Type2,4943.565
427,17.5,0.015623754,3,11,1,0,Supermarket Type2,3135.2522
428,18.0,0.142978223,1,18,0,1,Supermarket Type1,796.9626
429,7.935,0.017191055,1,18,0,1,Supermarket Type1,848.895
430,5.765,0.143592939,1,35,0,2,Grocery Store,38.6164
431,20.25,0.011995271,3,23,0,2,Supermarket Type1,4997.4948
432,15.5,0.15717236,3,21,1,2,Supermarket Type1,588.5672
433,17.25,0.061393095,1,35,0,2,Grocery Store,372.848
434,5.86,0.264124669,3,35,0,2,Grocery Store,155.1314
435,15.35,0.020310046,4,33,2,0,Supermarket Type1,3038.7112
436,10.1,0.054630834,4,23,0,2,Supermarket Type1,1587.2672
437,16.7,0.052517969,2,18,0,1,Supermarket Type1,687.1056
438,20.7,0.047565208,4,21,1,2,Supermarket Type1,1929.4884
439,16.0,0.060797393,4,33,2,0,Supermarket Type1,3600.6464
440,14.0,0.041291169,3,23,0,2,Supermarket Type1,2181.1608
441,12.85,0.022604051,3,23,0,2,Supermarket Type1,3428.2042
442,20.85,0.056580228,2,18,0,1,Supermarket Type1,623.1888
443,12.35,0.164196823,2,21,1,2,Supermarket Type1,2133.2232
444,6.85,0.022976497,4,11,1,0,Supermarket Type2,3401.5722
445,10.3,0.027310252,2,16,0,1,Supermarket Type1,1289.6546
446,8.895,0.141975462,1,35,0,2,Grocery Store,50.6008
447,8.775,0.0,1,33,2,0,Supermarket Type1,790.9704
448,18.85,0.01619866,2,13,0,1,Supermarket Type1,3147.9024
449,19.5,0.014205168,1,35,1,0,Supermarket Type3,2486.763
450,14.85,0.09344495,2,16,0,1,Supermarket Type1,1139.8496
451,20.5,0.019199733,1,23,0,2,Supermarket Type1,1816.3024
452,7.84,0.154120252,1,11,1,0,Supermarket Type2,199.74
453,18.25,0.089004389,4,18,0,1,Supermarket Type1,978.726
454,10.3,0.011117041,1,33,2,0,Supermarket Type1,2683.174
455,12.5,0.103422709,3,16,0,1,Supermarket Type1,2897.5616
456,20.35,0.089035961,4,35,1,0,Supermarket Type3,9158.079
457,20.25,0.102723919,1,23,0,2,Supermarket Type1,1957.452
458,16.75,0.024733134,1,35,1,0,Supermarket Type3,1296.3126
459,15.0,0.044871033,2,33,2,0,Supermarket Type1,2528.7084
460,8.325,0.029760052,1,33,2,0,Supermarket Type1,284.2966
461,15.85,0.078999287,1,13,0,1,Supermarket Type1,759.012
462,13.1,0.020870744,2,23,0,2,Supermarket Type1,1787.673
463,6.26,0.031599715,2,13,0,1,Supermarket Type1,2431.5016
464,17.25,0.042413704,3,11,1,0,Supermarket Type2,4466.1864
465,5.765,0.072284689,2,16,0,1,Supermarket Type1,2048.6666
466,13.6,0.009984847,3,33,2,0,Supermarket Type1,1940.807
467,10.5,0.052852621,1,13,0,1,Supermarket Type1,2067.309
468,7.975,0.014660821,1,18,0,1,Supermarket Type1,2663.2
469,12.65,0.076354362,4,11,1,0,Supermarket Type2,1146.5076
470,12.3,0.076709639,4,18,0,1,Supermarket Type1,3448.844
471,5.985,0.005677876,3,18,0,1,Supermarket Type1,1665.8316
472,16.85,0.0,3,35,1,0,Supermarket Type3,8114.7704
473,15.15,0.012282366,2,21,1,2,Supermarket Type1,1713.7692
474,12.35,0.026681262,1,23,0,2,Supermarket Type1,810.9444
475,14.3,0.127541722,1,23,0,2,Supermarket Type1,1193.1136
476,8.695,0.119513002,1,16,0,1,Supermarket Type1,856.8846
477,16.35,0.054463442,3,22,0,0,Grocery Store,165.7842
478,6.135,0.0,3,18,0,1,Supermarket Type1,1057.9562
479,19.5,0.015756784,3,18,0,1,Supermarket Type1,2205.1296
480,9.5,0.010907967,3,33,2,0,Supermarket Type1,2940.1728
481,8.895,0.07543556,4,16,0,1,Supermarket Type1,3046.7008
482,18.25,0.0,4,23,0,2,Supermarket Type1,3327.6684
483,21.35,0.115194717,4,22,0,0,Grocery Store,520.6556
484,19.7,0.066922802,3,16,0,1,Supermarket Type1,2999.429
485,13.35,0.064636203,1,35,1,0,Supermarket Type3,2113.2492
486,16.6,0.103195401,2,18,0,1,Supermarket Type1,942.7728
487,13.1,0.13121032,1,35,0,2,Grocery Store,75.2354
488,10.895,0.035747522,2,23,0,2,Supermarket Type1,1581.9408
489,15.85,0.192650072,1,35,0,2,Grocery Store,37.9506
490,15.7,0.098031771,3,35,0,2,Grocery Store,151.8024
491,8.0,0.030118338,4,35,1,0,Supermarket Type3,3486.1288
492,8.51,0.016201845,4,13,0,1,Supermarket Type1,4262.4516
493,14.15,0.05837308,4,22,0,0,Grocery Store,731.0484
494,6.65,0.087652908,2,16,0,1,Supermarket Type1,1398.8458
495,15.25,0.065999008,3,21,1,2,Supermarket Type1,2336.958
496,18.25,0.088750333,4,33,2,0,Supermarket Type1,2348.9424
497,15.5,0.100277876,4,35,1,0,Supermarket Type3,7094.7648
498,16.0,0.099252438,1,16,0,1,Supermarket Type1,1054.6272
499,19.2,0.0,2,18,0,1,Supermarket Type1,1298.31
500,12.15,0.0,2,13,0,1,Supermarket Type1,2330.3
501,8.895,0.026384672,4,21,1,2,Supermarket Type1,4584.6988
502,10.895,0.228993134,4,22,0,0,Grocery Store,527.3136
503,16.0,0.065431917,1,13,0,1,Supermarket Type1,1869.5664
504,10.895,0.026749991,2,35,1,0,Supermarket Type3,2876.256
505,9.195,0.0,1,11,1,0,Supermarket Type2,407.4696
506,11.35,0.043333912,4,11,1,0,Supermarket Type2,2189.8162
507,10.0,0.089656812,3,13,0,1,Supermarket Type1,1603.9122
508,9.395,0.039954281,1,16,0,1,Supermarket Type1,2013.3792
509,15.2,0.087854925,2,35,0,2,Grocery Store,95.8752
510,20.75,0.149404057,4,22,0,0,Grocery Store,774.9912
511,9.8,0.0268952,2,18,0,1,Supermarket Type1,2403.538
512,5.695,0.065857092,4,11,1,0,Supermarket Type2,4380.2982
513,18.2,0.161817014,1,18,0,1,Supermarket Type1,219.714
514,19.35,0.082197959,1,33,2,0,Supermarket Type1,729.051
515,18.35,0.015335349,2,18,0,1,Supermarket Type1,1393.5194
516,6.36,0.00599072,3,18,0,1,Supermarket Type1,5262.4832
517,9.8,0.013898123,1,11,1,0,Supermarket Type2,372.848
518,20.7,0.078912473,2,35,1,0,Supermarket Type3,3273.7386
519,9.895,0.059776237,4,35,1,0,Supermarket Type3,5344.3766
520,6.635,0.0,1,33,2,0,Supermarket Type1,303.6048
521,18.1,0.297883712,3,22,0,0,Grocery Store,314.2576
522,8.93,0.022059594,1,22,0,0,Grocery Store,276.307
523,8.3,0.03532494,1,33,2,0,Supermarket Type1,721.0614
524,8.895,0.124967595,2,18,0,1,Supermarket Type1,3467.4864
525,16.35,0.062411404,4,23,0,2,Supermarket Type1,5416.9488
526,8.6,0.032754431,2,11,1,0,Supermarket Type2,283.6308
527,5.825,0.160178832,3,35,0,2,Grocery Store,323.5788
528,19.0,0.104035148,4,13,0,1,Supermarket Type1,5206.556
529,7.56,0.06390019,3,18,0,1,Supermarket Type1,2503.408
530,12.6,0.062648111,2,33,2,0,Supermarket Type1,1960.781
531,15.6,0.111685868,3,22,0,0,Grocery Store,370.1848
532,8.71,0.233039817,1,22,0,0,Grocery Store,95.8752
533,18.1,0.17824575,3,21,1,2,Supermarket Type1,3299.7048
534,13.35,0.140241213,3,13,0,1,Supermarket Type1,2684.5056
535,16.6,0.0,3,23,0,2,Supermarket Type1,2085.2856
536,6.695,0.033935576,4,16,0,1,Supermarket Type1,2210.456
537,17.7,0.016516275,1,35,1,0,Supermarket Type3,2187.153
538,16.6,0.026537206,1,23,0,2,Supermarket Type1,1049.9666
539,15.35,0.015673267,3,16,0,1,Supermarket Type1,2719.793
540,19.7,0.089083914,1,22,0,0,Grocery Store,56.593
541,14.3,0.131152799,1,13,0,1,Supermarket Type1,231.6984
542,13.0,0.083109455,4,35,1,0,Supermarket Type3,5734.5354
543,10.0,0.045818773,2,33,2,0,Supermarket Type1,1398.18
544,14.8,0.044869794,1,16,0,1,Supermarket Type1,1531.34
545,19.5,0.0,3,35,0,2,Grocery Store,319.584
546,8.71,0.04605781,1,21,1,2,Supermarket Type1,633.8416
547,12.15,0.030815427,4,22,0,0,Grocery Store,1014.6792
548,17.85,0.01806055,2,18,0,1,Supermarket Type1,2094.6068
549,9.5,0.035205866,3,21,1,2,Supermarket Type1,2386.2272
550,11.8,0.076705948,1,16,0,1,Supermarket Type1,780.9834
551,14.1,0.089677773,2,23,0,2,Supermarket Type1,1693.7952
552,13.1,0.132327406,3,35,0,2,Grocery Store,334.2316
553,19.35,0.065520388,3,23,0,2,Supermarket Type1,1342.2528
554,19.75,0.012518707,4,13,0,1,Supermarket Type1,4916.2672
555,10.3,0.050353695,1,13,0,1,Supermarket Type1,1757.712
556,17.75,0.110762642,2,35,1,0,Supermarket Type3,1637.868
557,9.395,0.045050674,1,35,1,0,Supermarket Type3,1747.725
558,10.8,0.083016832,4,13,0,1,Supermarket Type1,2876.256
559,17.75,0.0,2,18,0,1,Supermarket Type1,1966.7732
560,8.575,0.023983258,2,11,1,0,Supermarket Type2,958.752
561,19.1,0.075836522,1,22,0,0,Grocery Store,81.2276
562,20.7,0.100330684,2,21,1,2,Supermarket Type1,1238.388
563,9.695,0.051778173,3,35,0,2,Grocery Store,319.584
564,6.785,0.022970468,4,16,0,1,Supermarket Type1,4418.2488
565,6.57,0.066014596,4,33,2,0,Supermarket Type1,2863.6058
566,5.78,0.07429945,4,18,0,1,Supermarket Type1,1845.5976
567,6.92,0.131128467,1,21,1,2,Supermarket Type1,1561.9668
568,20.25,0.014816356,4,21,1,2,Supermarket Type1,3848.324
569,13.65,0.049318315,3,18,0,1,Supermarket Type1,2097.27
570,13.5,0.017960492,1,13,0,1,Supermarket Type1,639.168
571,16.5,0.035801238,1,11,1,0,Supermarket Type2,559.272
572,16.7,0.038606365,3,18,0,1,Supermarket Type1,2770.3938
573,8.68,0.008871687,2,11,1,0,Supermarket Type2,295.6152
574,8.365,0.125793938,1,35,0,2,Grocery Store,37.9506
575,7.235,0.058369013,2,11,1,0,Supermarket Type2,1267.0174
576,16.75,0.0,1,23,0,2,Supermarket Type1,353.5398
577,15.35,0.073269336,1,16,0,1,Supermarket Type1,1118.544
578,10.8,0.049677651,4,33,2,0,Supermarket Type1,4655.2736
579,6.26,0.031470832,2,21,1,2,Supermarket Type1,1547.3192
580,5.63,0.024579432,2,21,1,2,Supermarket Type1,1045.306
581,6.92,0.131665479,1,13,0,1,Supermarket Type1,275.6412
582,12.15,0.015523707,4,11,1,0,Supermarket Type2,2735.1064
583,16.6,0.122475364,3,18,0,1,Supermarket Type1,347.5476
584,9.195,0.107891398,3,23,0,2,Supermarket Type1,3817.0314
585,19.0,0.128065918,2,16,0,1,Supermarket Type1,1905.5196
586,9.395,0.045361705,1,18,0,1,Supermarket Type1,665.8
587,9.8,0.090390357,4,33,2,0,Supermarket Type1,2324.9736
588,12.6,0.087029712,2,35,1,0,Supermarket Type3,3205.1612
589,18.85,0.052054819,4,23,0,2,Supermarket Type1,2101.9306
590,9.13,0.051952573,3,18,0,1,Supermarket Type1,1821.6288
591,9.0,0.050786366,3,13,0,1,Supermarket Type1,3643.2576
592,17.1,0.067141355,2,16,0,1,Supermarket Type1,2942.836
593,6.715,0.121485195,1,33,2,0,Supermarket Type1,587.2356
594,5.82,0.080640478,3,23,0,2,Supermarket Type1,2886.243
595,18.7,0.037699254,2,18,0,1,Supermarket Type1,2223.772
596,7.93,0.0,2,11,1,0,Supermarket Type2,487.3656
597,18.75,0.034501405,4,13,0,1,Supermarket Type1,5770.4886
598,20.35,0.053795154,2,35,1,0,Supermarket Type3,1414.1592
599,5.0,0.044004675,4,23,0,2,Supermarket Type1,5502.837
600,7.445,0.0,1,23,0,2,Supermarket Type1,2181.8266
601,20.85,0.121250374,4,23,0,2,Supermarket Type1,1565.9616
602,20.85,0.0,2,11,1,0,Supermarket Type2,1054.6272
603,19.2,0.100230114,2,21,1,2,Supermarket Type1,1667.829
604,17.35,0.167383061,3,23,0,2,Supermarket Type1,2812.3392
605,14.3,0.034404732,2,16,0,1,Supermarket Type1,489.363
606,19.5,0.082719632,3,18,0,1,Supermarket Type1,2865.6032
607,6.675,0.041913535,1,16,0,1,Supermarket Type1,1665.8316
608,8.18,0.0132043,3,13,0,1,Supermarket Type1,2694.4926
609,6.98,0.041105789,1,23,0,2,Supermarket Type1,1555.9746
610,20.5,0.141106202,1,35,1,0,Supermarket Type3,3836.3396
611,16.85,0.036463975,1,18,0,1,Supermarket Type1,543.2928
612,14.8,0.01946418,4,33,2,0,Supermarket Type1,1950.794
613,12.3,0.0,1,33,2,0,Supermarket Type1,177.7686
614,7.435,0.123086812,4,18,0,1,Supermarket Type1,1035.319
615,15.1,0.105646853,1,16,0,1,Supermarket Type1,949.4308
616,9.195,0.118149377,3,13,0,1,Supermarket Type1,1283.6624
617,10.1,0.046545786,1,33,2,0,Supermarket Type1,484.7024
618,16.0,0.065009745,1,33,2,0,Supermarket Type1,934.7832
619,17.7,0.016630303,1,18,0,1,Supermarket Type1,534.6374
620,8.1,0.134532392,1,21,1,2,Supermarket Type1,878.856
621,20.6,0.083133128,2,21,1,2,Supermarket Type1,1332.9316
622,20.35,0.039428167,2,11,1,0,Supermarket Type2,3560.6984
623,8.195,0.0,1,11,1,0,Supermarket Type2,647.8234
624,17.75,0.034823127,4,18,0,1,Supermarket Type1,4993.5
625,7.475,0.148492521,4,16,0,1,Supermarket Type1,1691.7978
626,19.0,0.065901299,4,11,1,0,Supermarket Type2,1695.7926
627,12.6,0.041622264,2,21,1,2,Supermarket Type1,4042.7376
628,9.0,0.064933297,3,35,1,0,Supermarket Type3,4763.799
629,7.895,0.0945493,2,16,0,1,Supermarket Type1,1640.5312
630,15.85,0.107076832,1,35,1,0,Supermarket Type3,1288.9888
631,17.1,0.128674983,2,18,0,1,Supermarket Type1,2334.9606
632,8.355,0.188322664,3,11,1,0,Supermarket Type2,2207.127
633,10.895,0.0,3,35,0,2,Grocery Store,437.4306
634,18.5,0.052025392,2,33,2,0,Supermarket Type1,2370.248
635,19.0,0.065316099,4,35,1,0,Supermarket Type3,5087.3778
636,8.975,0.01516265,2,22,0,0,Grocery Store,103.199
637,10.1,0.053584207,4,23,0,2,Supermarket Type1,4697.8848
638,9.285,0.020989132,3,33,2,0,Supermarket Type1,2406.867
639,11.6,0.144017405,4,23,0,2,Supermarket Type1,5736.5328
640,17.7,0.115978122,3,35,1,0,Supermarket Type3,7192.6374
641,12.5,0.081465335,4,11,1,0,Supermarket Type2,6611.394
642,16.0,0.041177505,3,13,0,1,Supermarket Type1,3246.4408
643,14.15,0.042352822,1,11,1,0,Supermarket Type2,1262.3568
644,20.2,0.074541867,2,11,1,0,Supermarket Type2,1758.3778
645,13.65,0.18454121,4,18,0,1,Supermarket Type1,4672.5844
646,17.25,0.114160573,4,13,0,1,Supermarket Type1,3775.086
647,5.655,0.175352413,3,21,1,2,Supermarket Type1,2478.7734
648,20.75,0.083590755,3,16,0,1,Supermarket Type1,3067.3406
649,5.175,0.029471408,2,33,2,0,Supermarket Type1,3281.7282
650,20.0,0.028282832,1,13,0,1,Supermarket Type1,1086.5856
651,11.8,0.0,1,22,0,0,Grocery Store,229.701
652,16.75,0.008208342,2,18,0,1,Supermarket Type1,1528.011
653,18.35,0.03334929,3,11,1,0,Supermarket Type2,1990.742
654,12.8,0.076060037,2,23,0,2,Supermarket Type1,868.869
655,19.75,0.014301326,2,23,0,2,Supermarket Type1,1230.3984
656,8.75,0.074931201,4,11,1,0,Supermarket Type2,938.778
657,13.3,0.080131363,4,11,1,0,Supermarket Type2,4194.54
658,18.85,0.167444431,4,33,2,0,Supermarket Type1,1166.4816
659,9.695,0.03033748,4,21,1,2,Supermarket Type1,5764.4964
660,20.7,0.04874969,1,16,0,1,Supermarket Type1,113.8518
661,11.5,0.014788594,3,35,1,0,Supermarket Type3,7443.644
662,11.1,0.111298111,4,13,0,1,Supermarket Type1,3057.3536
663,8.975,0.05268526,1,33,2,0,Supermarket Type1,3579.3408
664,12.15,0.018485511,4,11,1,0,Supermarket Type2,1522.0188
665,7.67,0.184689756,1,33,2,0,Supermarket Type1,450.0808
666,13.8,0.064153845,1,33,2,0,Supermarket Type1,607.2096
667,4.785,0.092516598,2,33,2,0,Supermarket Type1,1325.6078
668,20.0,0.104245198,2,21,1,2,Supermarket Type1,1270.3464
669,6.785,0.041779181,1,35,1,0,Supermarket Type3,1107.8912
670,8.395,0.07226985,4,11,1,0,Supermarket Type2,3542.056
671,6.175,0.179806961,2,11,1,0,Supermarket Type2,1534.0032
672,8.21,0.044995631,1,21,1,2,Supermarket Type1,1308.297
673,19.7,0.053523765,1,13,0,1,Supermarket Type1,1471.418
674,19.6,0.041459372,1,11,1,0,Supermarket Type2,1239.7196
675,7.5,0.036234918,3,23,0,2,Supermarket Type1,3896.2616
676,5.845,0.105445801,4,11,1,0,Supermarket Type2,1496.0526
677,11.395,0.0,3,33,2,0,Supermarket Type1,3460.8284
678,7.17,0.05997133,2,11,1,0,Supermarket Type2,2870.9296
679,5.75,0.075595405,2,13,0,1,Supermarket Type1,1259.6936
680,15.5,0.210375806,3,22,0,0,Grocery Store,177.1028
681,7.76,0.059341019,2,16,0,1,Supermarket Type1,798.96
682,13.65,0.18520944,4,13,0,1,Supermarket Type1,3185.853
683,10.8,0.098566832,2,21,1,2,Supermarket Type1,1488.063
684,11.1,0.11084417,4,21,1,2,Supermarket Type1,5159.2842
685,19.2,0.0350152,3,35,1,0,Supermarket Type3,5954.2494
686,12.8,0.023567538,4,21,1,2,Supermarket Type1,4500.808
687,8.785,0.0,2,22,0,0,Grocery Store,121.8414
688,20.6,0.04792722,4,16,0,1,Supermarket Type1,4318.3788
689,7.89,0.036207786,2,18,0,1,Supermarket Type1,3456.1678
690,16.85,0.044377096,3,33,2,0,Supermarket Type1,1659.8394
691,16.35,0.034742632,2,18,0,1,Supermarket Type1,759.012
692,9.195,0.116915909,3,35,1,0,Supermarket Type3,4974.1918
693,17.35,0.062979148,1,18,0,1,Supermarket Type1,1707.777
694,8.96,0.068604503,4,35,1,0,Supermarket Type3,7488.9184
695,11.1,0.03294861,2,35,1,0,Supermarket Type3,2488.7604
696,12.6,0.007450258,4,33,2,0,Supermarket Type1,2816.334
697,5.32,0.093027718,2,21,1,2,Supermarket Type1,2954.1546
698,19.6,0.164864915,4,35,0,2,Grocery Store,761.0094
699,13.0,0.083498083,4,16,0,1,Supermarket Type1,593.2278
700,18.7,0.014522363,1,35,1,0,Supermarket Type3,1298.31
701,19.85,0.025963795,1,16,0,1,Supermarket Type1,1150.5024
702,17.6,0.019012262,4,13,0,1,Supermarket Type1,3072.667
703,14.6,0.059393919,3,16,0,1,Supermarket Type1,3259.7568
704,7.55,0.027212058,3,21,1,2,Supermarket Type1,2756.412
705,13.8,0.013263968,2,23,0,2,Supermarket Type1,2930.1858
706,17.25,0.079113947,2,22,0,0,Grocery Store,97.2068
707,10.1,0.03020851,3,23,0,2,Supermarket Type1,1544.656
708,14.3,0.049634817,4,33,2,0,Supermarket Type1,3165.879
709,9.8,0.047187038,2,23,0,2,Supermarket Type1,1619.2256
710,11.3,0.066681333,4,23,0,2,Supermarket Type1,387.4956
711,7.67,0.185218446,1,18,0,1,Supermarket Type1,415.4592
712,13.8,0.162462044,1,22,0,0,Grocery Store,226.372
713,10.395,0.031273559,3,21,1,2,Supermarket Type1,1267.6832
714,20.7,0.042836778,3,23,0,2,Supermarket Type1,1593.9252
715,16.1,0.114127418,3,35,0,2,Grocery Store,585.904
716,17.35,0.146895866,3,11,1,0,Supermarket Type2,3745.125
717,16.35,0.013420879,2,11,1,0,Supermarket Type2,1810.976
718,19.35,0.026181893,3,23,0,2,Supermarket Type1,2358.2636
719,15.2,0.012184999,1,13,0,1,Supermarket Type1,145.8102
720,14.3,0.026428924,1,11,1,0,Supermarket Type2,554.6114
721,18.5,0.045243613,3,35,1,0,Supermarket Type3,3499.4448
722,20.0,0.0,2,23,0,2,Supermarket Type1,1780.3492
723,11.6,0.076790922,3,35,1,0,Supermarket Type3,2566.659
724,10.1,0.045950475,1,13,0,1,Supermarket Type1,1230.3984
725,8.1,0.133673087,1,35,1,0,Supermarket Type3,918.804
726,16.75,0.060252433,3,35,1,0,Supermarket Type3,3079.9908
727,8.18,0.082529704,1,21,1,2,Supermarket Type1,744.3644
728,19.5,0.082552214,3,23,0,2,Supermarket Type1,716.4008
729,18.7,0.089272253,4,23,0,2,Supermarket Type1,5113.344
730,12.35,0.072541731,1,18,0,1,Supermarket Type1,886.8456
731,16.0,0.017536671,1,33,2,0,Supermarket Type1,1039.9796
732,8.395,0.072088552,4,21,1,2,Supermarket Type1,4554.072
733,4.785,0.092781435,2,18,0,1,Supermarket Type1,1807.647
734,5.03,0.008644894,2,16,0,1,Supermarket Type1,2665.8632
735,15.6,0.025342692,3,13,0,1,Supermarket Type1,1751.054
736,7.285,0.031145743,3,16,0,1,Supermarket Type1,2626.581
737,20.35,0.0,2,21,1,2,Supermarket Type1,1470.0864
738,17.7,0.030108283,3,13,0,1,Supermarket Type1,4362.3216
739,6.52,0.044391149,3,35,1,0,Supermarket Type3,4476.1734
740,20.25,0.022639471,4,13,0,1,Supermarket Type1,2241.0828
741,8.945,0.0,4,13,0,1,Supermarket Type1,4733.838
742,7.825,0.139419417,1,35,0,2,Grocery Store,258.3304
743,18.25,0.015278899,4,23,0,2,Supermarket Type1,3174.5344
744,20.35,0.039329257,2,21,1,2,Supermarket Type1,2924.8594
745,16.75,0.008579863,1,21,1,2,Supermarket Type1,960.7494
746,12.1,0.028164527,3,22,0,0,Grocery Store,539.298
747,18.5,0.0,3,16,0,1,Supermarket Type1,2041.3428
748,15.0,0.054367971,1,16,0,1,Supermarket Type1,996.0368
749,19.5,0.0273467,3,23,0,2,Supermarket Type1,1757.712
750,13.65,0.016001434,4,13,0,1,Supermarket Type1,1842.9344
751,13.15,0.165328057,3,16,0,1,Supermarket Type1,3435.528
752,16.1,0.013529884,2,35,1,0,Supermarket Type3,1402.1748
753,20.6,0.030510526,4,23,0,2,Supermarket Type1,7833.8028
754,6.28,0.027699863,1,16,0,1,Supermarket Type1,1221.0772
755,5.925,0.09646733,1,23,0,2,Supermarket Type1,669.129
756,17.7,0.011636708,2,18,0,1,Supermarket Type1,1061.951
757,18.85,0.141642219,3,23,0,2,Supermarket Type1,2874.9244
758,15.6,0.044767801,4,35,1,0,Supermarket Type3,4592.0226
759,17.5,0.028009382,2,22,0,0,Grocery Store,419.454
760,17.7,0.1164455,3,33,2,0,Supermarket Type1,5163.9448
761,16.1,0.013584408,2,33,2,0,Supermarket Type1,323.5788
762,9.8,0.026950104,2,11,1,0,Supermarket Type2,1265.02
763,7.565,0.054751689,1,18,0,1,Supermarket Type1,622.523
764,17.6,0.076121831,2,23,0,2,Supermarket Type1,1125.202
765,12.15,0.058516562,3,21,1,2,Supermarket Type1,5198.5664
766,9.31,0.037923509,1,33,2,0,Supermarket Type1,379.506
767,19.25,0.058365706,1,21,1,2,Supermarket Type1,2432.8332
768,9.5,0.031346387,2,18,0,1,Supermarket Type1,1657.842
769,15.35,0.015663185,3,33,2,0,Supermarket Type1,3006.087
770,14.5,0.063750302,3,35,1,0,Supermarket Type3,2287.023
771,9.8,0.07252476,2,35,1,0,Supermarket Type3,1687.1372
772,17.85,0.038040837,4,13,0,1,Supermarket Type1,3237.1196
773,7.02,0.049823902,1,33,2,0,Supermarket Type1,2746.425
774,7.975,0.014560297,1,35,1,0,Supermarket Type3,1331.6
775,16.6,0.026408698,1,35,1,0,Supermarket Type3,607.8754
776,12.3,0.069446588,2,16,0,1,Supermarket Type1,857.5504
777,5.46,0.03217132,3,16,0,1,Supermarket Type1,4287.752
778,15.1,0.026046138,3,18,0,1,Supermarket Type1,1773.6912
779,11.8,0.121848436,1,18,0,1,Supermarket Type1,597.2226
780,19.25,0.108470504,1,11,1,0,Supermarket Type2,441.4254
781,13.65,0.0,1,18,0,1,Supermarket Type1,1431.47
782,13.35,0.038494623,4,33,2,0,Supermarket Type1,2860.2768
783,6.67,0.122830885,1,35,1,0,Supermarket Type3,3364.9532
784,13.15,0.038029746,1,18,0,1,Supermarket Type1,1757.712
785,14.3,0.065207559,1,23,0,2,Supermarket Type1,966.7416
786,12.3,0.037014587,2,18,0,1,Supermarket Type1,1958.1178
787,7.825,0.133281968,1,22,0,0,Grocery Store,129.1652
788,19.1,0.045299563,1,16,0,1,Supermarket Type1,365.5242
789,8.71,0.121149472,1,33,2,0,Supermarket Type1,1783.6782
790,19.6,0.094083303,4,33,2,0,Supermarket Type1,2790.3678
791,19.5,0.0,3,21,1,2,Supermarket Type1,2328.3026
792,15.85,0.0,3,13,0,1,Supermarket Type1,2822.992
793,10.6,0.035022503,1,35,1,0,Supermarket Type3,2045.3376
794,17.6,0.016060186,1,18,0,1,Supermarket Type1,505.3422
795,8.975,0.009014978,2,35,1,0,Supermarket Type3,3095.97
